Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS_1,X7,X8,Attend.,Notes
Sat Oct 27 2018,8:00p,Phoenix Suns,96,Memphis Grizzlies,117,Box Score,NA,15926,NA
Sat Oct 27 2018,8:00p,Portland Trail Blazers,111,Miami Heat,120,Box Score,NA,19600,NA
Sat Oct 27 2018,8:30p,Orlando Magic,91,Milwaukee Bucks,113,Box Score,NA,17341,NA
Sat Oct 27 2018,7:00p,Utah Jazz,132,New Orleans Pelicans,111,Box Score,NA,16373,NA
Sat Oct 27 2018,7:30p,Charlotte Hornets,103,Philadelphia 76ers,105,Box Score,NA,20203,NA
Sat Oct 27 2018,8:30p,Los Angeles Lakers,106,San Antonio Spurs,110,Box Score,NA,18589,NA
Sun Oct 28 2018,5:00p,Golden State Warriors,120,Brooklyn Nets,114,Box Score,NA,17732,NA
Sun Oct 28 2018,7:00p,Utah Jazz,113,Dallas Mavericks,104,Box Score,NA,19571,NA
Sun Oct 28 2018,9:30p,Washington Wizards,104,Los Angeles Clippers,136,Box Score,NA,16491,NA
Sun Oct 28 2018,7:00p,Phoenix Suns,110,Oklahoma City Thunder,117,Box Score,NA,18203,NA
Mon Oct 29 2018,8:00p,Golden State Warriors,149,Chicago Bulls,124,Box Score,NA,21076,NA
Mon Oct 29 2018,9:00p,New Orleans Pelicans,111,Denver Nuggets,116,Box Score,NA,15217,NA
Mon Oct 29 2018,7:00p,Portland Trail Blazers,103,Indiana Pacers,93,Box Score,NA,15788,NA
Mon Oct 29 2018,7:30p,Sacramento Kings,123,Miami Heat,113,Box Score,NA,19600,NA
Mon Oct 29 2018,8:00p,Toronto Raptors,109,Milwaukee Bucks,124,Box Score,NA,17341,NA
Mon Oct 29 2018,8:00p,Los Angeles Lakers,120,Minnesota Timberwolves,124,Box Score,NA,18978,NA
Mon Oct 29 2018,7:30p,Brooklyn Nets,96,New York Knicks,115,Box Score,NA,19221,NA
Mon Oct 29 2018,7:00p,Atlanta Hawks,92,Philadelphia 76ers,113,Box Score,NA,20269,NA
Mon Oct 29 2018,8:30p,Dallas Mavericks,108,San Antonio Spurs,113,Box Score,OT,18354,NA
Tue Oct 30 2018,7:30p,Detroit Pistons,105,Boston Celtics,108,Box Score,NA,18624,NA
Tue Oct 30 2018,7:00p,Miami Heat,113,Charlotte Hornets,125,Box Score,NA,14117,NA
Tue Oct 30 2018,7:00p,Atlanta Hawks,114,Cleveland Cavaliers,136,Box Score,NA,19432,NA
Tue Oct 30 2018,8:00p,Portland Trail Blazers,104,Houston Rockets,85,Box Score,NA,18055,NA
Tue Oct 30 2018,8:00p,Washington Wizards,95,Memphis Grizzlies,107,Box Score,NA,14106,NA
Tue Oct 30 2018,8:00p,Los Angeles Clippers,110,Oklahoma City Thunder,128,Box Score,NA,18203,NA
Tue Oct 30 2018,7:00p,Sacramento Kings,107,Orlando Magic,99,Box Score,NA,15074,NA
Tue Oct 30 2018,7:30p,Philadelphia 76ers,112,Toronto Raptors,129,Box Score,NA,19800,NA
Wed Oct 31 2018,7:30p,Detroit Pistons,119,Brooklyn Nets,120,Box Score,OT,12862,NA
Wed Oct 31 2018,8:00p,Denver Nuggets,108,Chicago Bulls,107,Box Score,OT,19027,NA
Wed Oct 31 2018,10:30p,New Orleans Pelicans,121,Golden State Warriors,131,Box Score,NA,19596,NA
Wed Oct 31 2018,10:30p,Dallas Mavericks,113,Los Angeles Lakers,114,Box Score,NA,18997,NA
Wed Oct 31 2018,8:00p,Utah Jazz,125,Minnesota Timberwolves,128,Box Score,NA,10079,NA
Wed Oct 31 2018,8:00p,Indiana Pacers,107,New York Knicks,101,Box Score,NA,18295,NA
Wed Oct 31 2018,10:30p,San Antonio Spurs,120,Phoenix Suns,90,Box Score,NA,12328,NA
Thu Nov 1 2018,7:30p,Sacramento Kings,146,Atlanta Hawks,115,Box Score,NA,12095,NA
Thu Nov 1 2018,8:00p,Milwaukee Bucks,113,Boston Celtics,117,Box Score,NA,18624,NA
Thu Nov 1 2018,7:00p,Oklahoma City Thunder,111,Charlotte Hornets,107,Box Score,NA,14583,NA
Thu Nov 1 2018,7:00p,Denver Nuggets,110,Cleveland Cavaliers,91,Box Score,NA,19432,NA
Thu Nov 1 2018,7:00p,Los Angeles Clippers,113,Philadelphia 76ers,122,Box Score,NA,20246,NA
Thu Nov 1 2018,10:30p,New Orleans Pelicans,119,Portland Trail Blazers,132,Box Score,NA,18921,NA
Fri Nov 2 2018,7:30p,Houston Rockets,119,Brooklyn Nets,111,Box Score,NA,14013,NA
Fri Nov 2 2018,8:00p,Indiana Pacers,107,Chicago Bulls,105,Box Score,NA,19704,NA
Fri Nov 2 2018,8:30p,New York Knicks,118,Dallas Mavericks,106,Box Score,NA,20008,NA
Fri Nov 2 2018,10:30p,Minnesota Timberwolves,99,Golden State Warriors,116,Box Score,NA,19596,NA
Fri Nov 2 2018,7:00p,Los Angeles Clippers,120,Orlando Magic,95,Box Score,NA,15953,NA
Fri Nov 2 2018,10:00p,Toronto Raptors,107,Phoenix Suns,98,Box Score,NA,15843,NA
Fri Nov 2 2018,9:00p,Memphis Grizzlies,110,Utah Jazz,100,Box Score,NA,18306,NA
Fri Nov 2 2018,8:00p,Oklahoma City Thunder,134,Washington Wizards,111,Box Score,NA,20409,NA
Sat Nov 3 2018,7:30p,Miami Heat,118,Atlanta Hawks,123,Box Score,NA,16303,NA
Sat Nov 3 2018,8:00p,Houston Rockets,96,Chicago Bulls,88,Box Score,NA,20505,NA
Sat Nov 3 2018,7:00p,Cleveland Cavaliers,94,Charlotte Hornets,126,Box Score,NA,16221,NA
Sat Nov 3 2018,9:00p,Utah Jazz,88,Denver Nuggets,103,Box Score,NA,19520,NA
Sat Nov 3 2018,7:00p,Boston Celtics,101,Indiana Pacers,102,Box Score,NA,17505,NA
Sat Nov 3 2018,1:00p,Detroit Pistons,99,Philadelphia 76ers,109,Box Score,NA,20289,NA
Sat Nov 3 2018,10:00p,Los Angeles Lakers,114,Portland Trail Blazers,110,Box Score,NA,19848,NA
Sat Nov 3 2018,8:30p,New Orleans Pelicans,95,San Antonio Spurs,109,Box Score,NA,18354,NA
Sun Nov 4 2018,6:00p,Philadelphia 76ers,97,Brooklyn Nets,122,Box Score,NA,12826,NA
Sun Nov 4 2018,9:30p,Toronto Raptors,121,Los Angeles Lakers,107,Box Score,NA,18997,NA
Sun Nov 4 2018,3:30p,Sacramento Kings,109,Milwaukee Bucks,144,Box Score,NA,17341,NA
Sun Nov 4 2018,8:00p,Memphis Grizzlies,100,Phoenix Suns,102,Box Score,NA,13074,NA
Sun Nov 4 2018,9:00p,Minnesota Timberwolves,81,Portland Trail Blazers,111,Box Score,NA,19522,NA
Sun Nov 4 2018,7:00p,Orlando Magic,117,San Antonio Spurs,110,Box Score,NA,18354,NA
Sun Nov 4 2018,6:00p,New York Knicks,95,Washington Wizards,108,Box Score,NA,16679,NA
Mon Nov 5 2018,9:00p,Boston Celtics,107,Denver Nuggets,115,Box Score,NA,19520,NA
Mon Nov 5 2018,7:00p,Miami Heat,120,Detroit Pistons,115,Box Score,OT,14148,NA
Mon Nov 5 2018,10:30p,Memphis Grizzlies,101,Golden State Warriors,117,Box Score,NA,19596,NA
Mon Nov 5 2018,7:00p,Houston Rockets,98,Indiana Pacers,94,Box Score,NA,14735,NA
Mon Nov 5 2018,10:30p,Minnesota Timberwolves,109,Los Angeles Clippers,120,Box Score,NA,16564,NA
Mon Nov 5 2018,7:30p,Chicago Bulls,116,New York Knicks,115,Box Score,2OT,19812,NA
Mon Nov 5 2018,8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,122,Box Score,NA,18203,NA
Mon Nov 5 2018,7:00p,Cleveland Cavaliers,100,Orlando Magic,102,Box Score,NA,15009,NA
Mon Nov 5 2018,9:00p,Toronto Raptors,124,Utah Jazz,111,Box Score,NA,18306,NA
Tue Nov 6 2018,7:00p,Atlanta Hawks,102,Charlotte Hornets,113,Box Score,NA,13955,NA
Tue Nov 6 2018,8:30p,Washington Wizards,100,Dallas Mavericks,119,Box Score,NA,19234,NA
Tue Nov 6 2018,9:00p,Brooklyn Nets,104,Phoenix Suns,82,Box Score,NA,14205,NA
Tue Nov 6 2018,10:00p,Milwaukee Bucks,103,Portland Trail Blazers,118,Box Score,NA,19512,NA
Wed Nov 7 2018,7:30p,New York Knicks,112,Atlanta Hawks,107,Box Score,NA,12412,NA
Wed Nov 7 2018,7:00p,Oklahoma City Thunder,95,Cleveland Cavaliers,86,Box Score,NA,19432,NA
Wed Nov 7 2018,8:00p,Philadelphia 76ers,100,Indiana Pacers,94,Box Score,NA,16434,NA
Wed Nov 7 2018,10:30p,Minnesota Timberwolves,110,Los Angeles Lakers,114,Box Score,NA,18997,NA
Wed Nov 7 2018,8:00p,Denver Nuggets,87,Memphis Grizzlies,89,Box Score,NA,15832,NA
Wed Nov 7 2018,7:30p,San Antonio Spurs,88,Miami Heat,95,Box Score,NA,19600,NA
Wed Nov 7 2018,8:00p,Chicago Bulls,98,New Orleans Pelicans,107,Box Score,NA,15514,NA
Wed Nov 7 2018,7:00p,Detroit Pistons,103,Orlando Magic,96,Box Score,NA,16103,NA
Wed Nov 7 2018,10:00p,Toronto Raptors,114,Sacramento Kings,105,Box Score,NA,17583,NA
Wed Nov 7 2018,9:00p,Dallas Mavericks,102,Utah Jazz,117,Box Score,NA,18306,NA
Thu Nov 8 2018,10:30p,Milwaukee Bucks,134,Golden State Warriors,111,Box Score,NA,19596,NA
Thu Nov 8 2018,8:00p,Houston Rockets,80,Oklahoma City Thunder,98,Box Score,NA,18203,NA
Thu Nov 8 2018,9:00p,Boston Celtics,116,Phoenix Suns,109,Box Score,OT,17359,NA
Thu Nov 8 2018,10:00p,Los Angeles Clippers,105,Portland Trail Blazers,116,Box Score,NA,19170,NA
Fri Nov 9 2018,7:30p,Detroit Pistons,124,Atlanta Hawks,109,Box Score,NA,14759,NA
Fri Nov 9 2018,9:00p,Brooklyn Nets,112,Denver Nuggets,110,Box Score,NA,19520,NA
Fri Nov 9 2018,8:00p,Indiana Pacers,110,Miami Heat,102,Box Score,NA,19600,NA
Fri Nov 9 2018,7:00p,Washington Wizards,108,Orlando Magic,117,Box Score,NA,16562,NA
Fri Nov 9 2018,7:00p,Charlotte Hornets,132,Philadelphia 76ers,133,Box Score,OT,20424,NA
Fri Nov 9 2018,10:00p,Minnesota Timberwolves,110,Sacramento Kings,121,Box Score,NA,17583,NA
Fri Nov 9 2018,9:30p,Boston Celtics,115,Utah Jazz,123,Box Score,NA,18306,NA
Sat Nov 10 2018,8:00p,Cleveland Cavaliers,98,Chicago Bulls,99,Box Score,NA,21506,NA
Sat Nov 10 2018,9:00p,Oklahoma City Thunder,96,Dallas Mavericks,111,Box Score,NA,19818,NA
Sat Nov 10 2018,8:30p,Brooklyn Nets,100,Golden State Warriors,116,Box Score,NA,19596,NA
Sat Nov 10 2018,3:30p,Milwaukee Bucks,126,Los Angeles Clippers,128,Box Score,OT,17486,NA
Sat Nov 10 2018,8:00p,Philadelphia 76ers,106,Memphis Grizzlies,112,Box Score,OT,16904,NA
Sat Nov 10 2018,8:00p,Washington Wizards,116,Miami Heat,110,Box Score,NA,19600,NA
Sat Nov 10 2018,7:00p,Phoenix Suns,99,New Orleans Pelicans,119,Box Score,NA,15222,NA
Sat Nov 10 2018,10:00p,Los Angeles Lakers,101,Sacramento Kings,86,Box Score,NA,17583,NA
Sat Nov 10 2018,8:30p,Houston Rockets,89,San Antonio Spurs,96,Box Score,NA,18354,NA
Sat Nov 10 2018,3:00p,New York Knicks,112,Toronto Raptors,128,Box Score,NA,19800,NA
Sun Nov 11 2018,8:00p,Milwaukee Bucks,121,Denver Nuggets,114,Box Score,NA,19520,NA
Sun Nov 11 2018,3:30p,Charlotte Hornets,113,Detroit Pistons,103,Box Score,NA,15133,NA
Sun Nov 11 2018,7:00p,Indiana Pacers,103,Houston Rockets,115,Box Score,NA,18055,NA
Sun Nov 11 2018,9:30p,Atlanta Hawks,106,Los Angeles Lakers,107,Box Score,NA,18997,NA
Sun Nov 11 2018,7:30p,Orlando Magic,115,New York Knicks,89,Box Score,NA,19812,NA
Sun Nov 11 2018,9:00p,Boston Celtics,94,Portland Trail Blazers,100,Box Score,NA,19712,NA
Mon Nov 12 2018,8:00p,Dallas Mavericks,103,Chicago Bulls,98,Box Score,NA,19012,NA
Mon Nov 12 2018,10:30p,Golden State Warriors,116,Los Angeles Clippers,121,Box Score,OT,19068,NA
Mon Nov 12 2018,8:00p,Utah Jazz,96,Memphis Grizzlies,88,Box Score,NA,13477,NA
Mon Nov 12 2018,7:30p,Philadelphia 76ers,124,Miami Heat,114,Box Score,NA,19600,NA
Mon Nov 12 2018,8:00p,Brooklyn Nets,113,Minnesota Timberwolves,120,Box Score,NA,10186,NA
Mon Nov 12 2018,8:00p,Phoenix Suns,101,Oklahoma City Thunder,118,Box Score,NA,18203,NA
Mon Nov 12 2018,10:00p,San Antonio Spurs,99,Sacramento Kings,104,Box Score,NA,15500,NA
Mon Nov 12 2018,7:30p,New Orleans Pelicans,126,Toronto Raptors,110,Box Score,NA,19800,NA
Mon Nov 12 2018,7:00p,Orlando Magic,109,Washington Wizards,117,Box Score,NA,15346,NA
Tue Nov 13 2018,7:00p,Charlotte Hornets,89,Cleveland Cavaliers,113,Box Score,NA,19432,NA
Tue Nov 13 2018,9:00p,Houston Rockets,109,Denver Nuggets,99,Box Score,NA,16741,NA
Tue Nov 13 2018,10:30p,Atlanta Hawks,103,Golden State Warriors,110,Box Score,NA,19596,NA
Wed Nov 14 2018,7:30p,Chicago Bulls,82,Boston Celtics,111,Box Score,NA,18624,NA
Wed Nov 14 2018,7:30p,Miami Heat,120,Brooklyn Nets,107,Box Score,NA,13317,NA
Wed Nov 14 2018,8:30p,Utah Jazz,68,Dallas Mavericks,118,Box Score,NA,19371,NA
Wed Nov 14 2018,10:30p,Portland Trail Blazers,117,Los Angeles Lakers,126,Box Score,NA,18997,NA
Wed Nov 14 2018,8:00p,Memphis Grizzlies,116,Milwaukee Bucks,113,Box Score,NA,16817,NA
Wed Nov 14 2018,8:00p,New Orleans Pelicans,100,Minnesota Timberwolves,107,Box Score,NA,11636,NA
Wed Nov 14 2018,8:00p,New York Knicks,103,Oklahoma City Thunder,128,Box Score,NA,18203,NA
Wed Nov 14 2018,7:00p,Philadelphia 76ers,106,Orlando Magic,111,Box Score,NA,15921,NA
Wed Nov 14 2018,9:00p,San Antonio Spurs,96,Phoenix Suns,116,Box Score,NA,14532,NA
Wed Nov 14 2018,7:30p,Detroit Pistons,106,Toronto Raptors,104,Box Score,NA,19800,NA
Wed Nov 14 2018,7:00p,Cleveland Cavaliers,95,Washington Wizards,119,Box Score,NA,14537,NA
Thu Nov 15 2018,9:00p,Atlanta Hawks,93,Denver Nuggets,138,Box Score,NA,15103,NA
Thu Nov 15 2018,8:00p,Golden State Warriors,86,Houston Rockets,107,Box Score,NA,18055,NA
Thu Nov 15 2018,10:30p,San Antonio Spurs,111,Los Angeles Clippers,116,Box Score,NA,17463,NA
Fri Nov 16 2018,7:00p,Toronto Raptors,116,Boston Celtics,123,Box Score,OT,18624,NA
Fri Nov 16 2018,7:00p,Miami Heat,91,Indiana Pacers,99,Box Score,NA,17923,NA
Fri Nov 16 2018,8:00p,Sacramento Kings,104,Memphis Grizzlies,112,Box Score,NA,13811,NA
Fri Nov 16 2018,9:30p,Chicago Bulls,104,Milwaukee Bucks,123,Box Score,NA,17341,NA
Fri Nov 16 2018,8:00p,Portland Trail Blazers,96,Minnesota Timberwolves,112,Box Score,NA,18978,NA
Fri Nov 16 2018,8:00p,New York Knicks,124,New Orleans Pelicans,129,Box Score,NA,14717,NA
Fri Nov 16 2018,7:00p,Utah Jazz,107,Philadelphia 76ers,113,Box Score,NA,20485,NA
Fri Nov 16 2018,7:00p,Brooklyn Nets,115,Washington Wizards,104,Box Score,NA,15102,NA
Sat Nov 17 2018,7:30p,Utah Jazz,98,Boston Celtics,86,Box Score,NA,18624,NA
Sat Nov 17 2018,6:00p,Los Angeles Clippers,127,Brooklyn Nets,119,Box Score,NA,12944,NA
Sat Nov 17 2018,8:00p,Toronto Raptors,122,Chicago Bulls,83,Box Score,NA,21263,NA
Sat Nov 17 2018,7:00p,Philadelphia 76ers,122,Charlotte Hornets,119,Box Score,OT,19426,NA
Sat Nov 17 2018,8:30p,Golden State Warriors,109,Dallas Mavericks,112,Box Score,NA,20260,NA
Sat Nov 17 2018,8:00p,Sacramento Kings,112,Houston Rockets,132,Box Score,NA,18055,NA
Sat Nov 17 2018,7:00p,Atlanta Hawks,89,Indiana Pacers,97,Box Score,NA,17491,NA
Sat Nov 17 2018,7:00p,Denver Nuggets,115,New Orleans Pelicans,125,Box Score,NA,15408,NA
Sat Nov 17 2018,7:00p,Los Angeles Lakers,117,Orlando Magic,130,Box Score,NA,19249,NA
Sat Nov 17 2018,9:00p,Oklahoma City Thunder,110,Phoenix Suns,100,Box Score,NA,16376,NA
Sun Nov 18 2018,6:00p,Los Angeles Lakers,113,Miami Heat,97,Box Score,NA,19686,NA
Sun Nov 18 2018,3:30p,Memphis Grizzlies,100,Minnesota Timberwolves,87,Box Score,NA,13179,NA
Sun Nov 18 2018,6:00p,New York Knicks,117,Orlando Magic,131,Box Score,NA,15898,NA
Sun Nov 18 2018,7:00p,Golden State Warriors,92,San Antonio Spurs,104,Box Score,NA,18354,NA
Sun Nov 18 2018,6:00p,Portland Trail Blazers,119,Washington Wizards,109,Box Score,NA,16647,NA
Mon Nov 19 2018,7:30p,Los Angeles Clippers,127,Atlanta Hawks,119,Box Score,NA,14323,NA
Mon Nov 19 2018,7:00p,Boston Celtics,112,Charlotte Hornets,117,Box Score,NA,18040,NA
Mon Nov 19 2018,7:00p,Cleveland Cavaliers,102,Detroit Pistons,113,Box Score,NA,15769,NA
Mon Nov 19 2018,7:00p,Utah Jazz,94,Indiana Pacers,121,Box Score,NA,17000,NA
Mon Nov 19 2018,8:00p,Dallas Mavericks,88,Memphis Grizzlies,98,Box Score,NA,15997,NA
Mon Nov 19 2018,8:00p,Denver Nuggets,98,Milwaukee Bucks,104,Box Score,NA,17341,NA
Mon Nov 19 2018,8:00p,San Antonio Spurs,126,New Orleans Pelicans,140,Box Score,NA,14675,NA
Mon Nov 19 2018,7:00p,Phoenix Suns,114,Philadelphia 76ers,119,Box Score,NA,20459,NA
Mon Nov 19 2018,10:00p,Oklahoma City Thunder,113,Sacramento Kings,117,Box Score,NA,16250,NA
Tue Nov 20 2018,7:30p,Brooklyn Nets,104,Miami Heat,92,Box Score,NA,19600,NA
Tue Nov 20 2018,7:30p,Portland Trail Blazers,118,New York Knicks,114,Box Score,NA,19812,NA
Tue Nov 20 2018,7:00p,Toronto Raptors,93,Orlando Magic,91,Box Score,NA,16016,NA
Tue Nov 20 2018,7:00p,Los Angeles Clippers,118,Washington Wizards,125,Box Score,NA,14499,NA
Wed Nov 21 2018,7:30p,Toronto Raptors,124,Atlanta Hawks,108,Box Score,NA,15058,NA
Wed Nov 21 2018,7:30p,New York Knicks,117,Boston Celtics,109,Box Score,NA,18624,NA
Wed Nov 21 2018,8:00p,Phoenix Suns,116,Chicago Bulls,124,Box Score,NA,19014,NA
Wed Nov 21 2018,7:00p,Indiana Pacers,109,Charlotte Hornets,127,Box Score,NA,15913,NA
Wed Nov 21 2018,8:00p,Los Angeles Lakers,109,Cleveland Cavaliers,105,Box Score,NA,19432,NA
Wed Nov 21 2018,8:30p,Brooklyn Nets,113,Dallas Mavericks,119,Box Score,NA,19926,NA
Wed Nov 21 2018,10:30p,Oklahoma City Thunder,123,Golden State Warriors,95,Box Score,NA,19596,NA
Wed Nov 21 2018,8:00p,Detroit Pistons,124,Houston Rockets,126,Box Score,NA,18055,NA
Wed Nov 21 2018,8:00p,Portland Trail Blazers,100,Milwaukee Bucks,143,Box Score,NA,17591,NA
Wed Nov 21 2018,8:00p,Denver Nuggets,103,Minnesota Timberwolves,101,Box Score,NA,15086,NA
Wed Nov 21 2018,7:00p,New Orleans Pelicans,120,Philadelphia 76ers,121,Box Score,NA,20352,NA
Wed Nov 21 2018,8:30p,Memphis Grizzlies,104,San Antonio Spurs,103,Box Score,NA,18354,NA
Wed Nov 21 2018,9:00p,Sacramento Kings,119,Utah Jazz,110,Box Score,NA,18306,NA
Fri Nov 23 2018,7:30p,Boston Celtics,114,Atlanta Hawks,96,Box Score,NA,15017,NA
Fri Nov 23 2018,12:00p,Minnesota Timberwolves,112,Brooklyn Nets,102,Box Score,NA,12814,NA
Fri Nov 23 2018,8:00p,Miami Heat,103,Chicago Bulls,96,Box Score,NA,20935,NA
Fri Nov 23 2018,9:00p,Orlando Magic,87,Denver Nuggets,112,Box Score,NA,19520,NA
Fri Nov 23 2018,7:00p,Houston Rockets,111,Detroit Pistons,116,Box Score,OT,17268,NA
Fri Nov 23 2018,10:30p,Portland Trail Blazers,97,Golden State Warriors,125,Box Score,NA,19596,NA
Fri Nov 23 2018,8:00p,San Antonio Spurs,111,Indiana Pacers,100,Box Score,NA,17262,NA
Fri Nov 23 2018,3:30p,Memphis Grizzlies,107,Los Angeles Clippers,112,Box Score,OT,15418,NA
Fri Nov 23 2018,10:30p,Utah Jazz,83,Los Angeles Lakers,90,Box Score,NA,18997,NA
Fri Nov 23 2018,8:30p,Phoenix Suns,116,Milwaukee Bucks,114,Box Score,NA,17852,NA
Fri Nov 23 2018,7:30p,New Orleans Pelicans,109,New York Knicks,114,Box Score,NA,18948,NA
Fri Nov 23 2018,8:00p,Charlotte Hornets,104,Oklahoma City Thunder,109,Box Score,NA,18203,NA
Fri Nov 23 2018,7:30p,Cleveland Cavaliers,121,Philadelphia 76ers,112,Box Score,NA,20524,NA
Fri Nov 23 2018,7:30p,Washington Wizards,107,Toronto Raptors,125,Box Score,NA,19800,NA
Sat Nov 24 2018,7:30p,Houston Rockets,108,Cleveland Cavaliers,117,Box Score,NA,19432,NA
Sat Nov 24 2018,8:30p,Boston Celtics,104,Dallas Mavericks,113,Box Score,NA,20226,NA
Sat Nov 24 2018,8:30p,Sacramento Kings,116,Golden State Warriors,117,Box Score,NA,19596,NA
Sat Nov 24 2018,8:30p,San Antonio Spurs,129,Milwaukee Bucks,135,Box Score,NA,17559,NA
Sat Nov 24 2018,8:00p,Chicago Bulls,96,Minnesota Timberwolves,111,Box Score,NA,17119,NA
Sat Nov 24 2018,8:00p,Denver Nuggets,105,Oklahoma City Thunder,98,Box Score,NA,18203,NA
Sat Nov 24 2018,8:00p,New Orleans Pelicans,114,Washington Wizards,124,Box Score,NA,15165,NA
Sun Nov 25 2018,6:00p,Charlotte Hornets,123,Atlanta Hawks,124,Box Score,NA,12977,NA
Sun Nov 25 2018,6:00p,Philadelphia 76ers,127,Brooklyn Nets,125,Box Score,NA,15217,NA
Sun Nov 25 2018,4:00p,Phoenix Suns,107,Detroit Pistons,118,Box Score,NA,14413,NA
Sun Nov 25 2018,3:30p,Orlando Magic,108,Los Angeles Lakers,104,Box Score,NA,18997,NA
Sun Nov 25 2018,6:00p,New York Knicks,103,Memphis Grizzlies,98,Box Score,NA,14331,NA
Sun Nov 25 2018,9:00p,Los Angeles Clippers,104,Portland Trail Blazers,100,Box Score,NA,19138,NA
Sun Nov 25 2018,8:00p,Utah Jazz,133,Sacramento Kings,112,Box Score,NA,16048,NA
Sun Nov 25 2018,6:00p,Miami Heat,115,Toronto Raptors,125,Box Score,NA,19800,NA
Mon Nov 26 2018,8:00p,San Antonio Spurs,108,Chicago Bulls,107,Box Score,NA,19006,NA
Mon Nov 26 2018,7:00p,Milwaukee Bucks,107,Charlotte Hornets,110,Box Score,NA,13805,NA
Mon Nov 26 2018,7:00p,Minnesota Timberwolves,102,Cleveland Cavaliers,95,Box Score,NA,19432,NA
Mon Nov 26 2018,10:30p,Orlando Magic,110,Golden State Warriors,116,Box Score,NA,19596,NA
Mon Nov 26 2018,8:00p,Boston Celtics,124,New Orleans Pelicans,107,Box Score,NA,15189,NA
Mon Nov 26 2018,9:00p,Indiana Pacers,121,Utah Jazz,88,Box Score,NA,18306,NA
Mon Nov 26 2018,7:00p,Houston Rockets,131,Washington Wizards,135,Box Score,OT,16872,NA
Tue Nov 27 2018,9:00p,Los Angeles Lakers,85,Denver Nuggets,117,Box Score,NA,19583,NA
Tue Nov 27 2018,7:00p,New York Knicks,108,Detroit Pistons,115,Box Score,NA,13935,NA
Tue Nov 27 2018,8:00p,Toronto Raptors,122,Memphis Grizzlies,114,Box Score,NA,14187,NA
Tue Nov 27 2018,7:30p,Atlanta Hawks,115,Miami Heat,113,Box Score,NA,19600,NA
Tue Nov 27 2018,9:00p,Indiana Pacers,109,Phoenix Suns,104,Box Score,NA,13038,NA
Wed Nov 28 2018,7:30p,Utah Jazz,101,Brooklyn Nets,91,Box Score,NA,12928,NA
Wed Nov 28 2018,7:00p,Atlanta Hawks,94,Charlotte Hornets,108,Box Score,NA,12971,NA
Wed Nov 28 2018,8:00p,Dallas Mavericks,128,Houston Rockets,108,Box Score,NA,18055,NA
Wed Nov 28 2018,10:30p,Phoenix Suns,99,Los Angeles Clippers,115,Box Score,NA,16372,NA
Wed Nov 28 2018,8:00p,Chicago Bulls,113,Milwaukee Bucks,116,Box Score,NA,16660,NA
Wed Nov 28 2018,8:00p,San Antonio Spurs,89,Minnesota Timberwolves,128,Box Score,NA,11023,NA
Wed Nov 28 2018,8:00p,Washington Wizards,104,New Orleans Pelicans,125,Box Score,NA,13570,NA
Wed Nov 28 2018,8:00p,Cleveland Cavaliers,83,Oklahoma City Thunder,100,Box Score,NA,18203,NA
Wed Nov 28 2018,7:00p,New York Knicks,91,Philadelphia 76ers,117,Box Score,NA,20274,NA
Wed Nov 28 2018,10:00p,Orlando Magic,112,Portland Trail Blazers,115,Box Score,NA,18865,NA
Thu Nov 29 2018,10:30p,Indiana Pacers,96,Los Angeles Lakers,104,Box Score,NA,18997,NA
Thu Nov 29 2018,10:30p,Los Angeles Clippers,133,Sacramento Kings,121,Box Score,NA,17583,NA
Thu Nov 29 2018,8:00p,Golden State Warriors,128,Toronto Raptors,131,Box Score,OT,20073,NA
Fri Nov 30 2018,7:00p,Cleveland Cavaliers,95,Boston Celtics,128,Box Score,NA,18624,NA
Fri Nov 30 2018,7:30p,Memphis Grizzlies,131,Brooklyn Nets,125,Box Score,2OT,12983,NA
Fri Nov 30 2018,7:00p,Utah Jazz,119,Charlotte Hornets,111,Box Score,NA,15812,NA
Fri Nov 30 2018,7:00p,Chicago Bulls,88,Detroit Pistons,107,Box Score,NA,15372,NA
Fri Nov 30 2018,10:30p,Dallas Mavericks,103,Los Angeles Lakers,114,Box Score,NA,18997,NA
Fri Nov 30 2018,8:00p,New Orleans Pelicans,101,Miami Heat,106,Box Score,NA,19600,NA
Fri Nov 30 2018,8:00p,Atlanta Hawks,109,Oklahoma City Thunder,124,Box Score,NA,18203,NA
Fri Nov 30 2018,7:00p,Washington Wizards,98,Philadelphia 76ers,123,Box Score,NA,20400,NA
Fri Nov 30 2018,9:00p,Orlando Magic,99,Phoenix Suns,85,Box Score,NA,13228,NA
Fri Nov 30 2018,10:30p,Denver Nuggets,113,Portland Trail Blazers,112,Box Score,NA,19459,NA
Fri Nov 30 2018,8:00p,Houston Rockets,136,San Antonio Spurs,105,Box Score,NA,18354,NA
Sat Dec 1 2018,8:00p,Toronto Raptors,106,Cleveland Cavaliers,95,Box Score,NA,19432,NA
Sat Dec 1 2018,7:00p,Golden State Warriors,102,Detroit Pistons,111,Box Score,NA,20332,NA
Sat Dec 1 2018,8:00p,Chicago Bulls,105,Houston Rockets,121,Box Score,NA,18055,NA
Sat Dec 1 2018,8:00p,Boston Celtics,118,Minnesota Timberwolves,109,Box Score,NA,17663,NA
